Manx,English
"12 Y lheid cheddin va Joshua mac Yosedec: ren ’sy traa ocsyn yn thie y hroggal, as chiamble casherick y hoiaghey seose gys y Chiarn, va kiarit son gloyr dy bragh farraghtyn. ","12 So was Jesus the son of Josedec: who in their time builded the house, and set up an holy temple to the Lord, which was prepared for everlasting glory."
"13 As mastey’n chloan reiht va Nehemiah, hooar ennym mooar, ayns dy hrog eh seose dooin ny voallaghyn v’er duittym, as hoie eh seose ny giattyn, as ny boltyn, as hrog eh seose ny toltanyn ain ass-y-noa. ","13 And among the elect was Neemias, whose renown is great, who raised up for us the walls that were fallen, and set up the gates and the bars, and raised up our ruins again."
14 Agh er yn ooir cha row dooinney er ny chroo casley rish Enoch; son v’eh goit seose bio veih’n thalloo. ,14 But upon the earth was no man created like Enoch; for he was taken from the earth.
"15 Chamoo va dooinney er ny ruggey casley rish Joseph, kiannoort er e vraaraghyn, kemmyrk da’n pobble, ny craueyn echey va soiaghey jeant jeu liorish y Chiarn. ","15 Neither was there a young man born like Joseph, a governor of his brethren, a stay of the people, whose bones were regarded of the Lord."
"16 Va Shem as Seth ayns ard-ooashley mastey deiney, as myr shen va Adam erskyn dy chooilley nhee bio v’er ny chroo sy teihll. ","16 Sem and Seth were in great honour among men, and so was Adam above every living thing in creation."
,
Ecclesiasticus,
Cab. 50 ,
"1 Simon yn ard-saggyrt, mac Onias, ren ayns earish e vea yn thie y choamrey reesht, as niartaghey yn chiamble. ","1 Simon the high priest, the son of Onias, who in his life repaired the house again, and in his days fortified the temple:"
"2 As liorishyn v’er ny hroggal veih’n undin yn yrjid dooble, toor ard yn voalley mysh y chiamble. ","2 And by him was built from the foundation the double height, the high fortress of the wall about the temple:"
"3 ’Sy lhing echeysyn va’n cistern dy ghoaill ushtey, ayns combaase myr faarkey, er ny choodaghey lesh plateyn prashey. ","3 In his days the cistern to receive water, being in compass as the sea, was covered with plates of brass:"
"4 Ghow eh kiarail jeh’n chiamble nagh ragh eh naardey, as niartee eh yn ard-valley noi’n chaggey: ","4 He took care of the temple that it should not fall, and fortified the city against besieging:"
"5 Kys v’eh er ny ooashlaghey ayns mean e phobble, tra haink eh magh ass yn ynnyd casherick! ",5 How was he honoured in the midst of the people in his coming out of the sanctuary!
"6 V’eh myr rollage y voghrey mastey ny bodjallyn, as myr yn eayst ec y vullagh: ","6 He was as the morning star in the midst of a cloud, and as the moon at the full:"
"7 As myr y ghrian soilshean er chiamble yn er smoo syrjey, as myr y goll-twoaie coyrt soilshey ayns ny bodjallyn sollys: ","7 As the sun shining upon the temple of the most High, and as the rainbow giving light in the bright clouds:"
"8 As myr blaa roseyn ’syn imbagh cooie, myr lileeyn rish broogh ny hushtaghyn, as myr banglaneyn y villey-frankincense ayns traa yn touree: ","8 And as the flower of roses in the spring of the year, as lilies by the rivers of waters, and as the branches of the frankincense tree in the time of summer:"
"9 Myr aile as incense ayns yn censer, as myr saagh dy airh obbrit soit lesh dy chooilley horch dy chlaghyn costal: ","9 As fire and incense in the censer, and as a vessel of beaten gold set with all manner of precious stones:"
"10 As myr billey-olive aalin coyrt magh e vess, as myr billey-cypress ta sheeyney seose lesh ny bodjallyn. ","10 And as a fair olive tree budding forth fruit, and as a cypress tree which groweth up to the clouds."
"11 Tra hug eh er yn coamrey dy ooasley, as dy row eh er ny choamrey lesh yn yrjid dy ghloyr, tra hie eh seose gys yn altar chasherick, ren eh yn garmad dy chasherickys y yannoo onnoroil. ","11 When he put on the robe of honour, and was clothed with the perfection of glory, when he went up to the holy altar, he made the garment of holiness honourable."
"12 Tra ghow eh ny ourallyn veih laueyn ny saggyrtyn, hass eh hene liorish chiollagh yn altar, as e vraaraghyn mygeayrt-y-mysh, myr billey aeg cedar ayns Libanus, as myr biljyn-palm chruinnee ad eh mygeayrt. ","12 When he took the portions out of the priests' hands, he himself stood by the hearth of the altar, compassed about, as a young cedar in Libanus; and as palm trees compassed they him round about."
"13 Myr shen va ooilley mec Aaron ayns nyn ghloyr, as chebballyn y Chiarn ayns nyn laueyn, kiongoyrt rish slane chaglym cloan Israel. ","13 So were all the sons of Aaron in their glory, and the oblations of the Lord in their hands, before all the congregation of Israel."
"14 As coyrt jerrey er y chirveish ec yn altar, dy hoiaghey magh oural yn Ooilley-niartal smoo syrjey, ","14 And finishing the service at the altar, that he might adorn the offering of the most high Almighty,"
"15 Heeyn eh magh e laue gys y chappan, as gheayrt eh jeh fuill y smeyr-feeyney; heb eh ec cass yn altar, oural dy hoar millish gys y ree smoo syrjey harrish ooilley. ","15 He stretched out his hand to the cup, and poured of the blood of the grape, he poured out at the foot of the altar a sweetsmelling savour unto the most high King of all."
"16 Eisht dyllee mec Aaron, as heid ad ny trumpetyn argid, as hug ad er feiyr mooar dy v’er ny chlashtyn, son cooinaghtyn roish yn er smoo syrjey. ","16 Then shouted the sons of Aaron, and sounded the silver trumpets, and made a great noise to be heard, for a remembrance before the most High."
"17 Eisht ren ooilley yn pobble siyr lesh-y-cheilley, as huitt ad sheese lesh nyn eddinyn gys y thalloo, dy chur ooashley da’n Chiarn Jee Ooilley-niartal, smoo syrjey. ","17 Then all the people together hasted, and fell down to the earth upon their faces to worship their Lord God Almighty, the most High."
"18 Ren ny fir-chiaullee myrgeddin goaill arraneyn-moyllee lesh nyn goraaghyn, lesh lane caghlaaghyn shiaull dy yannoo kiaulleeaght villish. ","18 The singers also sang praises with their voices, with great variety of sounds was there made sweet melody."
"19 As ghuee yn pobble gys y Chiarn yn er smoo syrjey, liorish padjer ’syn enish echeysyn ta myghinagh, derrey va feailley-casherick y Chiarn ec kione, as v’ad er choyrt jerrey er e hirveish. ","19 And the people besought the Lord, the most High, by prayer before him that is merciful, till the solemnity of the Lord was ended, and they had finished his service."
"20 Eisht hie eh sheese, as hrog eh seose e laueyn harrish slane chaglym cloan Israel, dy chur bannaght y Chiarn lesh e veillyn, as dy ghoaill boggey ayns e ennym. ","20 Then he went down, and lifted up his hands over the whole congregation of the children of Israel, to give the blessing of the Lord with his lips, and to rejoice in his name."
"21 As chroym ad sheese ad hene dy choyrt ooashley yn nah cheayrt, son cosney bannaght veih’n er smoo syrjey. ","21 And they bowed themselves down to worship the second time, that they might receive a blessing from the most High."
"22 Jean-jee nish er-y-fa shen yn Jee ta harrish ooilley y vannaghey, ta ny-lomarcan jannoo reddyn yindyssagh ayns dy chooilley voayl, ta bishaghey nyn laghyn veih’n vreïn, as dellal rooin cordail rish e vyghin. ","22 Now therefore bless ye the God of all, which only doeth wondrous things every where, which exalteth our days from the womb, and dealeth with us according to his mercy."
"23 Dy giall eh dooinyn gennallys cree, as dy vod shee ve ayns ny laghyn ainyn ayns Israel son dy bragh. ","23 He grant us joyfulness of heart, and that peace may be in our days in Israel for ever:"
"24 Dy jinnagh eh e vyghin y hickyraghey dooin, as shin y livrey ayns e hraa mie hene. ","24 That he would confirm his mercy with us, and deliver us at his time!"
"25 Ta daa cheint dy ashoon as ad dwoaie my chree, as y trass cha nee ashoon ad hene: ","25 There be two manner of nations which my heart abhorreth, and the third is no nation:"
"26 Adsyn ta goaill er slieau Samaria, as adsyn ta cummal mastey ny Philistinee, as y pobble mee-cheeayllagh shen ta cummal ayns Sichem.","26 They that sit upon the mountain of Samaria, and they that dwell among the Philistines, and that foolish people that dwell in Sichem."
"27 Ta Yeesey mac Sirach dy Yerusalem er scrieu ’sy lioar shoh, yn ynsagh dy hoiggal as tushtey, ren ass e chree deayrtey magh creenaght. ","27 Jesus the son of Sirach of Jerusalem hath written in this book the instruction of understanding and knowledge, who out of his heart poured forth wisdom."
"28 Bannit t’eshyn ta cliaghtey eh hene ayns ny reddyn shoh, as hig eshyn dy ve creeney ta tashtey ad seose ayns e chree. ",28 Blessed is he that shall be exercised in these things; and he that layeth them up in his heart shall become wise.
"29 Son my nee eh ad y chooilleeney, bee eh fondagh ayns dy chooilley nhee: son ta soilshey yn Chiarn dy leeideil eh, ta coyrt creenaght da’n vooinjer chrauee. Bannit dy row yn Chiarn son dy bragh. Amen, amen. ","29 For if he do them, he shall be strong to all things: for the light of the Lord leadeth him, who giveth wisdom to the godly. Blessed be the name of the Lord for ever. Amen, Amen."
,
c,
Cab. 51 ,
,A Prayer of Jesus the son of Sirach. 
"1 Ver-yms booise dhyt’s, O Hiarn as Ree, as nee’m oo y voylley; O Yee my haualtagh, ta mee coyrt ard-voylley da dty ennym: ","1 I will thank thee, O Lord and King, and praise thee, O God my Saviour: I do give praise unto thy name:"
"2 Son uss my endeilagh as my er-coonee, as t’ou er choadey my chorp veih toyrt-mow, as veih ribbey yn chengey scammyltagh, as veih ny meillyn ta cooiney breagyn, as t’ou er ve m’er-coonee noi my noidyn: ","2 For thou art my defender and helper, and has preserved my body from destruction, and from the snare of the slanderous tongue, and from the lips that forge lies, and has been mine helper against mine adversaries:"
"3 As t’ou er m’y livrey cordail rish earroo dty vyghinyn, as yrjid dt’ennym, veih ny feeacklyn ocsyn va aarloo dy my stroie, as veih laueyn nyn lheid as va shirrey lurg my vioys, as veih ny ymmodee seaghyn v’aym; ","3 And hast delivered me, according to the multitude of they mercies and greatness of thy name, from the teeth of them that were ready to devour me, and out of the hands of such as sought after my life, and from the manifold afflictions which I had;"
4 Veih plooghey aile er dy chooilley heu; as veih mean yn aile nagh ren mee y oaddey;,"4 From the choking of fire on every side, and from the midst of the fire which I kindled not;"
"5 Veih diunid s’inshley niurin, veih chengey neu-ghlen, as veih goan brynnagh.","5 From the depth of the belly of hell, from an unclean tongue, and from lying words."
"6 Liorish plaiynt gys y ree veih chengey neu-chairagh, hayrn m’annym er-gerrey eer gys baase, va my vioys er-gerrey da diunid yn oaie. ","6 By an accusation to the king from an unrighteous tongue my soul drew near even unto death, my life was near to the hell beneath."
"7 Ren ad my chruinnaghey er dy chooilley heu, as cha row dooinney erbee dy chooney lhiam: yeeagh mee son kemmyrk veih deiney, agh cha row veg. ","7 They compassed me on every side, and there was no man to help me: I looked for the succour of men, but there was none."
"8 Eisht smooinee mee er dty vyghin, O Hiarn, as er dty obbraghyn er-dyn chenn earish, kys t’ou livrey adsyn ta farkiaght ort, as sauail ad ass laueyn ny noidyn. ","8 Then thought I upon thy mercy, O Lord, and upon thy acts of old, how thou deliverest such as wait for thee, and savest them out of the hands of the enemies."
"9 Eisht hrog mee seose m’accan veih’n ooir, as ghuee mee son livrey-ys veih baase. ","9 Then lifted I up my supplications from the earth, and prayed for deliverance from death."
"10 Deïe mee er y Chiarn, ayr my Hiarn, nagh vaagagh eh mee ayns laghyn my heaghyn, as ayns earish ny mooaralee, tra nagh row veg y chooney. ","10 I called upon the Lord, the Father of my Lord, that he would not leave me in the days of my trouble, and in the time of the proud, when there was no help."
"11 Nee’m dy kinjagh dty ennym y voylley, as ver-ym moylley dhyt lesh arrane dy hoyrt-booise; as myr shen va my phadjer er ny chlashtyn: ","11 I will praise thy name continually, and will sing praises with thanksgiving; and so my prayer was heard:"
"12 Son ren oo m’y hauail veih toyrt-mow, as m’y livrey veih’n traa gaueagh: shen-y-fa ver-ym booise dhyt, as oo y voylley, as dty ennym y vannaghey, O Hiarn. ","12 For thou savedst me from destruction, and deliveredst me from the evil time: therefore will I give thanks, and praise thee, and bless they name, O Lord."
"13 Choud’s va mee foast aeg, as roish my jagh mee rieau magh ’sy theihll, ren mee creenaght y yeearree dy foshlit ayns my phadjer. ","13 When I was yet young, or ever I went abroad, I desired wisdom openly in my prayer."
"14 Ghuee mee er e son roish y chiamble, as nee’m ee y hirrey magh eer gys y jerrey. ","14 I prayed for her before the temple, and will seek her out even to the end."
"15 Dy jarroo veih’n blaa, derrey va’n smeyr-feeyney appee, ta my chree er ghoaill taitnys aynjee: hie my chass jeeragh er y raad, veih m’aegid seose ren mee briaght er e son. ","15 Even from the flower till the grape was ripe hath my heart delighted in her: my foot went the right way, from my youth up sought I after her."
"16 Chroym mee sheese my chleaysh ny veggan, as ren mee soiaghey j’ee, as hooar mee lane ynsagh. ","16 I bowed down mine ear a little, and received her, and gat much learning."
