English,Manx
"21 Thy rebuke hath broken my heart; I am full of heavinesse : I looked for some to have pitie on me, but there was no man, neither found I any to comfort me.","21 Ta dt’oghsan er vrishey my chree, ta mee laane dy hrimshey: yeeagh mee son fer ennagh dy ghoaill chymmey orrym, agh cha row dooinney erbee; cha-moo hooar mee unnane erbee dy my gherjaghey."
,
"22 They gave me gall to eate : and when I was thirstie, they gave me vineger to drinke.","22 Hug ad dou gall dy ee: as tra va mee pa-agh, hug ad dou vinegar dy iu."
"23 Let their table bee made a snare to take themselves withall : and let the things, that should have bene for their wealth, be unto them an occasion of falling.","23 Lhig da’n voayrd oc ve er ny yannoo ny ribbeh dy ghoaill ad hene lesh: as lhig da ny reddyn lhisagh y ve son y foays oc, ve dauesyn oyr tuittym."
24 Let their eyes bee blinded that they see not : and ever bow downe their backs.,"24 Lhig da ny sooillyn oc ve er nyn gholley, nagh jean ad fakin: as jean uss dy-kinjagh yn dreeym oc y chrommey sheese."
"bow downe] 1562, 1662 bow thou down",
25 Powre out thine indignation upon them : and let thy wrathfull displeasure take hold of them.,25 Deayrt magh dt’eulys orroo: as lhig dty yymmoose hrome ad y ghreimmey.
26 Let their habitation be voyd : and no man to dwell in their tents.,26 Lhig da’n ynnyd‐vaghee oc ve follym faase: as gyn dooinney erbee dy chummal ayns ny cabbaneyn oc;
27 For they persecute him whom thou hast smitten : and they talke how they may vexe them whom thou hast wounded.,27 Son t’ad jannoo tranlaase ersyn t’ow er woalley: as ta’n taggloo oc kys oddys ad adsyn y heaghney t’ow uss er lhottey.
28 Let them fall from one wickednesse to another: and not come into thy righteousnesse.,28 Lhig daue tuittym veih un pheccah gys peccah elley: as gyn cheet stiagh gys dty ynrickys.
29 Let them be wiped out of the booke of the living : and not be written among the righteous.,29 Bee ad er ny chrossey ass lioar ny bio: as cha bee ad scruit mastey’n vooinjer chairagh.
,"bio] 1769, 1777 bioee"
"30 As for mee, when I am poore and in heavinesse : thy helpe, O God, shall lift me up.","30 Er my hon’s, tra ta mee boght as ayns trimshey: nee dty chooney, O Yee, mish y hroggal seose."
31 I will praise the Name of God with a song : and magnifie it with thankesgiving.,31 Nee’m Ennym Yee y voylley lesh arrane: as ver‐ym ard‐voylley da lesh toyrt‐booise.
"32 This also shall please the Lord : better then a bullocke, that hath hornes and hoofes.",32 Nee shoh myrgeddin yn Chiarn y wooieys: ny share na dow ta eairkyn as yngnyn er.
,"ta eairkyn as yngnyn er] 1769, 1777 lesh eairkyn as yngnyn"
"33 The humble shall consider this, and be glad : seeke yee after God, and your soule shall live.","33 Ver y vooinjer imlee tastey da shoh, as bee ad gennal: shir-jee lurg Jee, as bee’n annym eu bio."
34 For the Lord heareth the poore : and despiseth not his prisoners.,34 Son ta’n Chiarn clashtyn ny boghtyn: as cha vel eh soiaghey beg jeh e phryssoonee.
35 Let heaven and earth praise him : the sea and all that mooveth therein.,35 Lhig da niau as thalloo eh y voylley: yn faarkey as ooilley ny ta gleashaght ayn.
"36 For God will save Sion, and build the cities of Juda : that men may dwell there, and have it in possession.","36 Son nee Jee Sion y hauail, as troggee eh ard‐valjyn Yudah: dy vod deiney vaghey ayns shen, as eh y ghoaill ayns nyn gummal."
37 The posteritie also of his servants shall inherit it : and they that love his Name shall dwell therein.,37 Nee sluight e harvaantyn myrgeddin y ghoaill eh ayns eiraght: as adsyn ta graihagh er e Ennym nee ad vaghey ayn.
,
,
Deus in adiutorium. Psal. 70.,Psal. 70. Deus in adjutorium.
"Haste thee, O God, to deliver me : make haste to helpe me, O Lord.","1 Jean siyr, O Yee, dy my livrey: jean siyr dy chooney lhiam, O Hiarn."
,
2 Let them be ashamed and confounded that seeke after my soule : let them bee turned backward and put to confusion that wish me evill.,"2 Lhig dauesyn v’er nyn goyrt gys nearey, as er nyn gastey cooidjagh, ta shirrey lurg m’annym dy stroie eh: lhig daue v’er nyn imman gour nyn drommey dy-scammyltagh, ta wooishal olk dou."
,
"3 Let them for their reward be soone brought to shame : that cry over me, There, there.","3 Lhig daue son y leagh oc ve dy-leah er nyn goyrt lhieu gys nearey: ta geamagh harrym, Shen, shen."
,"goyrt lhieu] 1769, 1777 goyrt"
"4 But let those that seeke thee, be joyful and glad in thee : and let all such as delight in thy Salvation, say alway, The Lord be praised.","4 Agh lhig dauesyn ooilley ta dy dty hirrey, ve gennal as boggoil ayn-yds: as lhig dauesyn ta graihagh er dty haualtys, dy-kinjagh gra, Dy row moylley gys y Chiarn."
"those 1605, 1660] 1599, 1636, 1662 all those",
"5 As for mee, I am poore and in miserie : haste thee unto me, O God.","5 Er my hon’s, ta mee boght as ayns treihys: jean siyr hym, O Yee."
"6 Thou art my helper and my Redeemer : O Lord, make no long tarying.","6 Uss my Er‐coonee as my Er‐kionnee: ny lhig shiaghey foddey, O Hiarn."
,
,
The xiiii. day.,The 14. day.
Morning prayer.,MORNING PRAYER.
"In te, Domine, speraui. Psal. 71.","Psal. 71. In te, Domine, speravi."
"In thee, O Lorde, have I put my trust, let mee never be put to confusion : but rid me, and deliver mee in thy righteousnesse, encline thine eare unto mee, and save me.","1 Ayn-yds, O Hiarn, ta mee er choyrt my hreishteil; ny lhig dou dy-bragh v’er my choyrt gys nearey: agh feayshil orrym, as livrey mee ayns dty chairys; cromm dty chleaysh hym, as saue mee."
"2 Be thou my strong hold, whereunto I may alway resort : thou hast promised to helpe mee, for thou art my house of defence, and my castle.","2 Bee oo my chummal lajer, huggey oddyms kinjagh goll son sauchys: t’ow er yialldyn dy chooney lhiam; son oo thie m’endeilys as my chashtal."
,"chashtal] 1765 chastall, 1769 chashtall"
"3 Deliver mee, O my God, out of the hande of the ungodly : out of the hand of the unrighteous and cruel man.","3 Livrey mee, O my Yee, veih pooar ny mee‐chrauee: veih laue yn dooinney neu‐chairagh as dewill."
,
"4 For thou, O Lord God, art the thing that I long for : thou art my hope, even from my youth.","4 Son dty lurg’s, O Hiarn Yee, ta mee goaill foddeeaght: uss my hreishteil, dy-jarroo veih m’aegid."
5 Through thee have I bene holden up ever since I was borne : thou art hee that tooke me out of my mothers wombe; my praise shal be alway of thee.,5 Liort ta mee er ny chummal seose neayr as ruggyr mee: uss ren m’y ghoaill ass breïn my vayrey; bee my voylley dy-bragh jeeds.
alway] 1636 alwayes,
6 I am become as it were a monster unto many : but my sure trust is in thee.,6 Ta mee er jeet dy ve shilley agglagh da ymmodee: agh ta my hreishteil shickyr ayn-yds.
"7 O let my mouth be filled with thy praise : that I may sing of thy glory and honour, all the day long.",7 O lhig da my veeall v’er ny lhieeney lesh dty voylley: dy voddym arrane y ghoaill jeh dty ghloyr as dty onnor slane liurid y laa.
8 Cast mee not away in the time of age : forsake me not when my strength faileth me.,8 Ny tilg mee ersooyl ayns my henn eash: ny treig mee tra ta my niart dy m’ailleil;
"9 For mine enemies speake against me, & they that lay waite for my soule, take their counsell together, saying : God hath forsaken him; persecute him, and take him, for there is none to deliver him.","9 Son ta my noidyn loayrt m’oï, as t’adsyn ta lhie farkiaght son m’annym, coyrt nyn goyrle dy-cheïley, gra: Ta Jee er hreigeil eh; eiyr‐jee er, as gow‐jee eh; son cha vel fer erbee dy livrey eh."
"10 Go not farre from me, O God : my God, haste thee to helpe me.","10 Ny gow foddey voym, O Yee: my Yee, jean siyr dy chooney lhiam."
"11 Let them bee confounded and perish, that are against my soule : let them bee covered with shame and dishonour, that seeke to doe me evil.",11 Lhig dauesyn ta noi m’annym ve er nyn goyrt mow as cherraghtyn: lhig daue ve coodit lesh nearey as mee‐ooashley ta shirrey dy yannoo aggair dou.
"12 As for mee, I will patiently abide alway : and will praise thee more and more.","12 Agh er my hon’s, nee’m dy-meen farkiaght dy-kinjagh: as moyll‐ym oo ny smoo as ny smoo."
13 My mouth shall dayly speak of thy righteousnes and salvation : for I know no ende thereof.,13 Loayr-ee my veeall dagh‐laa jeh dty chairys as jeh dty livrey-ys: son cha nione dou yn earroo oc.
14 I will goe forth in the strength of the Lord God: and wil make mention of thy righteousnesse onely.,14 Hem magh ayns niart y Chiarn Jee: as loayr‐ym ynrycan jeh dty chairys.
"15 Thou, O God, hast taught mee from my youth up untill now : therefore will I tell of thy wonderous workes.","15 T’ow uss, O Yee, er m’ynsaghey veih my aegid derrey nish: shen‐y‐fa soilshee‐yms magh dty obbraghyn yindyssagh."
"16 Forsake me not, O God, in mine old age, when I am gray headed : until I have shewed thy strength unto this generation, and thy power to all them that are yet for to come.","16 Ny treig mee, O Yee, ayns my henn eash, tra ta my chione lheeah; derrey ta mee er hoilshaghey dty niart da’n cheeloghe shoh, as dty phooar dauesyn ooilley ta foast roï cheet."
,roï] 1777 ry hoï
"17 Thy righteousnesse, O God, is very high : and great things are they that thou hast done, O God, who is like unto thee?","17 Ta dty chairys, O Yee, feer ard, as smooar ny reddyn shen t’ow er n’yannoo: O Yee, quoi ta dy ve er ny hoyllaghey hoods!"
"18 O what great troubles and adversities hast thou shewed me, and yet diddest thou turne & refresh me : yea, and broughtest me from the deepe of the earth againe.","18 O cre’n seaghyn as yn arkys trome t’ow er choyrt my raad! as foast hyndaa oo as ren oo mee y ooraghey: dy-jarroo, as hug oo lhiat mee reesht veih diunid ny hooirey."
,
19 Thou hast brought me to great honour : and comforted me on every side.,19 T’ow er chur lhiat mee gys onnor; as er my gherjaghey er dy-chooilley cheu;
,cheu] 1819 heu
"20 Therefore will I praise thee and thy faithfulnes, O God, playing upon an instrument of musicke : unto thee will I sing upon the harpe, O thou holy one of Israel.","20 Shen‐y‐fa nee’m uss as dt’irriney y voylley, O Yee, cloie er greïe dy vingys: hoods goym arrane er y chlaasagh, O uss Er casherick dy Israel."
,"casherick] 1765, 1769 chasherick"
21 My lips will be faine when I sing unto thee : and so wil my soule whom thou hast delivered.,21 Bee my veillyn gennal tra ta mee goaill arrane hoods: as myr shen vees my annym t’ow uss er ny livrey.
,"er ny livrey] 1777 er livrey, 1819 er ny livrey"
22 My tongue also shall talke of thy righteousnes all the day long : for they are confounded and brought unto shame that seeke to do me evill.,"22 Nee my hengey myrgeddin loayrt jeh dty chairys fey‐ny‐laa: son t’ad er nyn goyrt mow as er nyn goyrt lhieu gys nearey, ta shirrey olk y yannoo dooys."
,"goyrt] 1765, 1769 ghoyrt ´2"
,
,
"Deus, iudicium. Psal. 72.","Psal. 72. Deus, judicium."
"Give the King thy judgements, O God : and thy righteousnesse unto the Kings sonne.","1 Cur da’n Ree dty vriwnyssyn, O Yee: as dty chairys da mac y Ree."
2 Then shall he judge the people according unto right : and defend the poore.,2 Eisht nee eh dty phobble y vriwnys cordail rish cairys: as nee eh ny boghtyn y endeil.
the people] 1662 thy people,
3 The mountaines also shall bring peace : and the litle hilles righteousnes unto the people.,3 Ver ny sleïtyn myrgeddin lhieu shee: as ny croink veggey cairys da’n pobble.
"4 He shall keepe the simple folke by their right : defende the children of the poore, and punish the wrong doer.","4 Freilee eh yn vooinjer ôney ayns nyn gair: cloan y voght nee eh y endeil, as ny tranlaasee y cherraghey."
,
"5 They shall feare thee, as long as the Sunne and Moone endureth : from one generation to another.",5 Gow‐ee ad aggle royd choud as ta’n ghrian as yn eayst er-mayrn: veih un heeloghe gys sheeloghe elley.
,
6 He shall come downe like the raine into a fleece of wooll : even as the drops that water the earth.,6 Hig eh neose myr y fliaghey ayns loamrey olley: dy-jarroo myr ny bineyn ta gushtaghey yn thalloo.
,
"7 In his time shall the righteous flourish : yea, and abundance of peace, so long as the Moone endureth.","7 Ayns y lhing echeysyn nee yn vooinjer chairagh bishaghey: dy-jarroo, as palchey dy hee, choud as ta’n eayst farraghtyn."
8 His dominion shal be also from the one sea to the other : and from the flood unto the worlds ende.,8 Bee yn reilltys echey myrgeddin veih un aarkey gys faarkey elley: as veih’n awin vooar gys ayrnyn sodjey yn ooir.
9 They that dwell in the wildernesse shall kneele before him : his enemies shall licke the dust.,9 Adsyn ta vaghey ’syn aasagh nee ad gliooney sheese kiongoyrt rish: nee e noidyn yn joan y liee.
10 The Kings of Tharsis and of the Iles shall give presents : the Kings of Arabia and Saba shall bring gifts.,"10 Reeaghyn Tharsis as ny ellanyn, ver ad lhieu toyrtyssyn: ver reeaghyn Arabia as Saba lhieu giootyn."
11 All Kings shall fall downe before him : all nations shall doe him service.,11 Nee dy-chooilley ree tuittym sheese kiongoyrt rish: nee dy-chooilley ashoon eh y hirveish.
"12 For he shal deliver the poore when he crieth : the needie also, and him that hath no helper.","12 Son nee eh yn boght y livrey tra t’eh geam: yn ymmyrchagh neesht, as eshyn nagh vel fer‐coonee erbee echey."
13 He shall bee favourable to the simple and needie : and shall preserve the soules of the poore.,13 Bee eh foayroil da’n vooinjer ôney as ny ymmyrchee: as nee eh anmeenyn ny boghtyn y choadey.
14 He shall deliver their soules from falshood and wrong : and deare shall their blood be in his sight.,14 Nee eh ny anmeenyn oc y livrey veih foalsaght as aggair: as deyr vees yn uill oc ayns e hilley.
"15 He shall live, and unto him shall be given of the gold of Arabia : prayer shall be made ever unto him, and dayly shall he be praised.","15 Bee eh bio, as dasyn vees er ny choyrt jeh airh Arabia: bee padjer er ny yannoo dy-kinjagh huggey, as gagh‐laa vees moylley er ny choyrt da."
"16 There shall bee an heape of corne in the earth, high upon the hils : his fruit shall shake like Libanus, and shall bee greene in the Citie, like grasse upon the earth.","16 Bee palchey arroo er y thalloo, ard er ny croink: nee’n mess echey craa myr Libanus, as bee eh glass ’syn ard‐valley myr faiyr er y thalloo."
17 His Name shall endure for ever; his Name shall remaine under the Sunne among the posterities : which shall be blessed through him; and all the heathen shall praise him.,"17 Nee yn Ennym echey farraghtyn son dy-bragh, bee yn Ennym echey er‐mayrn fo’n ghrian mastey ny sheelogheyn ta foast ry heet: vees er nyn mannaghey ny-hrooidsyn, as nee ooilley ny ashoonyn eh y voylley."
"18 Blessed bee the Lord God, even the God of Israel : which onely doeth wonderous things;","18 Bannit dy row yn Chiarn Jee, dy-jarroo yn Jee dy Israel: ta ny-lomarcan jannoo reddyn yindyssagh;"
"19 And blessed be the Name of his Majestie for ever : and all the earth shall be filled with his Majestie. Amen, Amen. ","19 As bannit dy row Ennym yn Ard‐ooashley echey son dy-bragh: as bee ooilley yn seihll er ny lhieeney lesh e Ard‐ooashley. Amen, Amen."
,
The xiiii. day.,The 14. day.
Evening prayer.,EVENING PRAYER.
Quàm bonus Israel. Psal. 73.,Psal. 73. Quam bonus Israel!
Truely God is loving unto Israel : even unto such as are of a cleane heart.,1 Dy-firrinagh ta Jee graihagh er Israel: dy-jarroo er nyn lheid as ta jeh cree glen.
