Manx,English
"[Eisht] Niurin nee mayd sollys goll-rish Niau,    [751]","Then we will make Hell shine like Heaven,"
lesh mooads y verchys vees ain er dagh laue. ,with the great quantity of treasures we shall have around us.
Myr shoh dagh nhee ta bishagh nyn dreishteil.,Thus everything progresses our hope.
"Daue coyrlagh caggey, lhig dooin gyn cur geill.   [752]","To those who propose war, let us give no heed."
Ta eu my choyrle.’ ,You have my advice.’ 
,
"As eisht lesh un choraa,",And then with one voice
hug ooilley’n eanish wooar mooads moylley da.,All of the great audience applauded vociferously.
,
"Eisht Beelzebub hass seose, yn ard fer-reill","Then Beelzebub stood up, the chief commander"
"fo’n traitoor foalsey, e vaaish gaggyrts geill    [753]","under the false traitor, his face demanding attention"
"veih’n eanish slane, ad ooilley blakail er,    [754]","from the whole audience, all gazing at him."
dy voddagh ad e speech y chur-my-ner.    [755],so that they could behold his speech.
"Choud as v’ad nyn dost hrog eh ’ard choraa, ",As soon as they were silent he raised his voice aloud 
"dy chur daue keeayll, as myr shoh ren eh gra: ","to give them understanding, and thus he said:"
,
[BEELZEBUB],[BEELZEBUB]
"‘Ard-ainlyn gial, cherubin ’s zeraphin,     [756] [757]","‘Bright archangels, cherubs and seraphs,"
"ny enmyn s’ooasle ayns Niau, tra va shin   [758]","the noblest titles in Heaven, when we were"
"nyn reeghyn ard, reill fud ny flaunyssee— ","high kings, reigning amongst the celestial beings—"
O! kys ta’n onnor ard shen caillit choiee? ,Oh! how is that high honour lost for evermore?
"Ny choonrey shen, bee ain nish ennym noa   [759]",In exchange now we shall have new names
"er son oltooanyn, foue dy bragh ve bio. ","as a reproach, to live under for ever more. "
Foast princeyn shin; ta’n ree mooar t’er nyn skyn ,We are still princes; the great king that is above us
"er vriewnys cairagh yn reeriaght shoh dooin,   [760]","has adjudged the title of this kingdom to us,"
as reeriaght wooar ee; foast lhig fys ve ain    [761],and it is a great kingdom; yet we must acknowledge 
dy nee prussoon ee jeant cowir ve nyn bian.,it is a prison made in order to be our punishment.
"As myr ta ’phooar sheeynt harrish ooilley Niau, ","And as his power is spread over all of Heaven,"
sheese ’sy phrussoon shoh roshys neesht e laue.   [762],down in this prison his hand will also reach.
"Yrjid as inshlid, dasyn yn un chooid;","The heights and the depths, to him they are all the same;"
dorghys as soiljey ta ’hooill fakin trooid. ,his eye sees through the dark and the light.
"Cha nee dy phlottal ta shin dooint ayns shoh,   [763]","It isn’t to plot that we are shut up here,"
"agh eebyrtee, ayn dy ve cummit fo.","but as exiles, to be kept here in subjection to him."
Ayns Niau un cheayrt lesh slat airh va shin reillt;   [764],In Heaven we were once ruled by a rod of gold;
ayns Niurin nish lesh slat yiarn bee mayd freillt. ,in Hell now we will be kept by a rod of iron.
"Foast, myr nagh vel shin jerkal rish pardoon, ","Still, as we do not expect a pardon,"
"ar-lhiam dy vel eh ryd ro injil dooin,",I think it is a thing too humiliating for us
dy hryal voghe shin lheid y foayr veih Jee. ,to try whether we can find such a favour from God.
Yinnagh shen moyrnagh jeh ’skyn nhee erbee.  [765],That would make him prouder than anything.
Ta toiggal ain nagh vel eh lickly shee     [766],"We understand now that he isn’t likely to give us peace,"
"’chur dooin, —ny shinyn, yn foayr shen ’chaaney choiee— ",—nor shall we wail for that favour for ever more—
as reesht nagh lhoys dooin girree magh ny oï,and that we wouldn’t dare rebel against him again
"ayns caggey foshlit, naght myr ren shin roïe.","in open war, as we did before."
"Cre nee mayd, agh ve noidagh da dy bra, ","What shall we do but be hostile to him for ever,"
er-chee nagh jean nyn accan boggey da? ,aiming that our complaining will not give him joy? 
"Yiow mayd cooilleen foast, as cha bee ain feme ","We shall still get revenge, and we shall have no need "
"ve ayns gaue caggee reesht, dy chosney rheam ","to take the risk of fighting again, to win a realm"
"fooar shin cha niartal, as choiee niartal vees.","we found so mighty, and that will be mighty evermore."
"Yn phooar ard t’ayn, cha vod ve crommit sheese. ",The great power there cannot be bent down.
"Foast, freill-jee cree mie. Foddee oor as traa   [767]","Still, keep in good heart. Time and the hour may"
"nyn stayd, cha olk nish, gys ny share ’hyndaa.","change our state, now so bad, for the better."
,
"Ta taish ayns Niau jeh seihll noa dy ve crooit,   [768]","There’s a whisper in Heaven of a new world to be created,"
"as ass y dowin wooar rooym da dy ve goit, ","and space for it to be taken from the abyss,"
as dy beagh Dooinney (cre-erbee’n ryd shen),and that there would be Man (whatever that thing is)
"er ny chroo ayn, as sheshey da veagh Ben. ","created in it, and a partner for him that would be Woman."
"Yn cubbyl dooie shoh, ayns y theihll noa jeant, ","This fine couple, in the new-made world "
"veagh myr unaane fo Jee, ny ard-sharvaant,","would be as one under God, his high-servant."
"Jeh shoh, ayns traa liauyr, dy jig ashoon mooar, ","From them [the couple], with length of time shall come a great race,"
faggys corrym rish ainlyn hene ayns gloyr.,almost equal to angels themselves in glory.
"Ayns reeriaght Niau, dy beagh ad shoh goit stiagh,","These would be admitted into the kingdom of Heaven,"
dy lhieeney’n earroo ain chie ’r eebyrt magh. ,"to replenish our number, that were driven out."
"Ta hannah ayrn jeh’n diunid feayn shoh goit,   [769]","There is already a part taken from this vast abyss,"
as ta shen ginsh dy vel yn seihll noa crooit.,and that tells us that the new world is created. 
"Son caggey, eisht, lhig dooin gyn loayrt ny smoo,  [770]","For war then, let us talk no more, "
agh smooinaght er y theihll shoh t’er ny chroo. ,but consider this world that has been created.
Cre’n seihll eh hene? Quoi ad ny cummaltee?,What world actually is it? Who are the inhabitants?
"Cre ta nyn dooghys stoo, nyn niart as bree?","What is their material nature, their strength and essence?"
"Ny vel annooinid ayndoo aght erbee,","Or whether there is a weakness in them of any kind,"
"ayns corp ny aigney, agh eer goll-rish Jee,","in body or mind, or whether they are just like God,"
"jeh lheid y dooghys nagh vod v’er ny chraa, ","of such a nature that cannot be shaken,"
"nagh vod trooid pooar, ny miol, ny crout ’chaghlaa? [771]","that cannot be moved through force, or inducement, or trick?"
"Yn visness ainyn eisht shoh y gheddyn magh,  [772]","Our business then is to research this,"
my vod nyn lieen ve soit dy yannoo cragh. ,before our net can be set to cause destruction.
Ga ta Niau sauchey veih dy chooilley ghaue   [773],Although Heaven is safe from every danger
"oddys pooar Iurin noidagh ’hebbal daue, ","that the power of hostile Hell can offer them,"
"foast yn seihll noa oddys ve foshlit lhean, ","the new world may yet be wide open,"
roish noid erbee dy naillish chebbal ayn.,in the face of any enemy that wishes to bid for it.
"Da Niau er-gerrey ta’n seihll shen lickly soit,   ","That world is probably established close to Heaven,"
"dy vod y soiljey veih shen ve er ceaut,     [774]","so that the light from there can be shone on it,"
as faagit da ny cummaltee annoon,"and it is left to the weak inhabitants,"
dy v’er ny reayll oï noid dy daghyr ayn. ,for their own defence against any enemy that may happen upon them.
"Noi shoh lhig dooin nyn ngreinyn ooilley ’chloie,   [775]","Against this [new world] let us deploy all our devices,"
"nyn geeayll, nyn grout, nyn miolagh, as nyn schlei.","our intelligence, our trickery, our inducement, and our skill."
Foddee dy duit mayd orroo shoh doaltattym   [776],Perhaps we may fall on them suddenly 
"as ad y woalley ayns angaish as atchim, ","and strike them in anguish and terror,"
"yn cheer ’ghoaill dooin hene ’s adsyn ’hilgey magh,  ","taking the land for ourselves and casting them out,"
"myr va jeant rooin, gys Niurin ghoo dy bragh; ","as was done to us, to black Hell forever;"
"nonney, trooid miol, ny cummaltee y hayrn","or else, through enticement, lure the inhabitants"
dy hassoo lhien ’s dy vrishey rish nyn jiarn; ,to stand with us and to break with their lord;
"ayns fockle giare, nyn maynrys roostey jeu, ","in a word, to strip them of their joy,"
fraue as banglaneyn ec un cheayrt ’chur mow. ,destroy root and branch at one blow.
Veagh shoh’n cooilleen smoo baillish noid y ghoaill:,That would be the greatest revenge an enemy could wish to take:
Jee hene d’akin e chroo noa goll er coayl;,God himself seeing his new creation lost;
"nhee mooar ta smooinit, my oddys eh ve jeant.  ","a great thing to be thought of, if it can be done."
Cha bee ain arragh wheesh dy oyr son plaiynt. ,We’ll no longer have so much cause to complain.
"Veih’n diunid smoo dy vee-hreishteil t’ain nish,   [777]","From the greatest depth of despair that we have now,"
nee shoh nyn droggal; as fod mayd jerkal rish   ,this will raise us; and we can expect
"nyn stayd ve lhiasit: sneih y chur er Jee,","our standing to be enhanced: to give God some vexation,"
"y lane ’chur fo, as fo ny Flaunyssee.   [778]",defying him and the Heaven-dwellers.
"Bee mayd ny sniassey neesht da’n seihll v’ain roïe,","We will be closer too to the world that was ours before,"
"as dy heet ayn, cha bee dooin faare cha creoi.    [779]",and to get in won’t be nearly so hard for us. 
"As, my aillys Niau, ’s nagh vod mayd geddyn ayn,  [780]","And even if we fail, and cannot get into Heaven, [781]"
"bee soiljey gennal as aer villish ain,","we’ll have merry light and sweet air,"
"nee’n vurgeeaght ghroamagh y ghlenney wooin,   [782]","that will cleanse the miserable thick gloom from us,"
as lhottyn dowil yn lostey lheihys dooin.’ ,and heal for us the cruel wounds of burning.’
,
"Shoh, shoh va’n choyrle hug Beelzebub mooar daue: [783]","This, this was great Beelzebub’s recommendation to them:"
"Sheelnaue y stroie, banglaneyn ayns y fraue.","to destroy Mankind, branches in the root."
Coyrle youlagh ve! As Satan hug ny goan,Diabolical advice it was! And Satan had given the words
"dasyn myr hannish, roish my hoie eh ayn.   [784]","to him confidentially, before he sat down there."
Ny sodjey dooyrt eh: ,"Further, he said; "
,
[BEELZEBUB],[BEELZEBUB]
‘Ta eu nish my choyrle.,‘You now have my advice.
"Agh er yn eilkin agglagh, quoi nee goll?    [785]",But who will go on the fearsome errand?
"Cre vel yn chaghter fondagh er y hon,","Where is the envoy capable of it,"
"creeney ’s croutagh, dy chur nyn gooish gys kione, ","wise and crafty, to realize our plan,"
"s’lhoys trooid yn yrjey yn jurnah y ghoaill,   [786]","who will dare to make the journey through the heights, "
raad vees dagh dorrin ailagh chee e choayl?,where every fiery tempest will be seeking his destruction? 
"lesh cass as laue, lesh skianyn liauyr, shegin streeu","who, with foot and hand, with extended wings, must battle"
"noi geayghyn cassee ’s chentyn taarnee bieau,","against whirlwinds and swift lightning strikes,"
"gys, oirr ny eaghtyr Iurin cheet er-gerrey, ","until, coming close to the edge or surface of Hell, "
"meeitee eh ainlyn armit, gyere freayll arrey.","he may meet armed angels, keeping a strict watch."
"Yn chaghter hig, bee echey feme dy liooar   [787]",The envoy that goes will have plenty of need
"ve gastey, lajer, as jeh foalsaght mooar, ","to be nimble, strong, and of great deceitfulness,"
"as my s’pheer shoh, ta feme ain er mooads schlei. ","and if this is true, we need a great deal of skill."
"Son y weight trome shoh, quoi nee mayd y reih?’  [788]","For this heavy responsibility, whom shall we choose?’"
,
"Er shoh y chlashtyn, ny Pooaryn va ayns dooyt, ","On hearing this, the Powers were uncertain, "
dagh fer gimney dy nee eh hene veagh goit.   [789],each one anxiously hoping that it might be himself that would be chosen. 
"Agh Satan, moyrnagh ass dy ve ny ree, ","But Satan, proud of his majesty,"
chiar ayns e aigney nagh voghe fer erbee ,intended in his mind that no one should take
"yn onnor veih dy ghoaill y drogh yurnah, ","from him the honour of making the evil journey,"
"cre-wooads y gaue as perril veagh eh da,     [790]","however great the danger and peril it would be for him,"
"as myr nyn emp’ror myr shoh ren eh loayrt, ","and as their Emperor thus he spoke,"
cur sarey d’ ooilley dasyn cleaysh y choyrt.   [791],commanding them all to give ear to him:
,
[SATAN],[SATAN]
"‘Heeloghe ny maynrys, Vienyn keayrt ayns Niau!  [792]","‘Generation of joy, Virtues once in Heaven!"
"Dy ve nyn dost, cha nee beg oyr ta eu.  ",It is no small reason you have to remain silent.  [793]
Freill-jee shiuish cree. Ga liauyr as creoi ta’n raad ,You keep your courage. Although long and hard is the road  [794]
"leeideil veih Niurin gys y Vaynrys ard, ","leading from Hell to high Joy,"
"nyn prussoon loor, aer ailagh er y skyn, ","our prison robust, the air, fiery above,"
"as runt mygeayrt, myr faarkey scoaldee mooin,","and all about like a scalding ocean round us,"
"ny hrooid shoh cosney, as eh ve nyn booar,  [795]","getting through which, even if it is in our power,"
O’n dorghys doo vees er y skyn nyn gowir!,Oh the black darkness that will be above for us!
"—oie ghoo veih rieau, ny hrooid nagh raink soilshean,  [796]","—black night from eternity, through which light did not reach"
"veih stoyl ree Niau, raad keayrt va soiljey ain!—","from the throne of the king of Heaven, where once we had light!—"
my ta’n chaghter trooid y dorghys scapail ,"if the envoy gets out through the dark,"
quoi ec ta fys cre’n cryggil hig ny whail?  [797],who knows what risk will confront him?
