English,Manx
"18 Blessed bee the Lord God, even the God of Israel : which onely doeth wonderous things;","18. Baníit gy row yn Chiarn Jíh, [gy jarw Jih] Eisrael : ta nolymarkan janw redyn ientysagh."
"19 And blessed be the Name of his Majestie for ever : and all the earth shall be filled with his Majestie. Amen, Amen. ","19. As baníit gy row enym y ardýesly erson gybragh : as bíi yn talw wlly erna liény rish y ayrd yesly. Amen, Amen."
,
The xiiii. day.,Yn xiiii. la. 
Evening prayer.,Aspyrt.
Quàm bonus Israel. Psal. 73.,Quam bonus Israel. psal. 73
Truely God is loving unto Israel : even unto such as are of a cleane heart.,1. Gy jarw ta Jih grayiẃyl dy Eisrael : gy jarw dy leid as ta [dy] ghri glan.
"2 Neverthelesse, my feete were almost gone : my treadings had welnigh slipt.",2. Na iêi va my ghassyn fag̀gys er shiŵl : va my ghasmedjyn er gere dy skyrraghtyn.
,skyrraghtyn] ms. kyrraghtyn
3 And why? I was grieved at the wicked : I doe also see the ungodly in such prosperitie.,3. As kamma? Va mi jwmẃygh rish yn drogh lyěi : híym níist yn niawghráwi ayns léid y rǎh.
4 For they are in no perill of death : but are lustie and strong.,4. Erson gha vel áyd ayns gaw erbí dy váys : agh t’ áyd reagh as láidjer.
5 They come in no misfortune like other folke : neither are they plagued like other men.,5. Gha vell áyd chíit ayns drogh ghonagh[151] erbí mar sly̌ei elle : ghamw t’ áyd phlogit kassly-rish deney elle.
6 And this is the cause that they be so holden with pride : and overwhelmed with crueltie.,6. As she shó yn óyr gy vel áyd marshen er ’an gwmmel rish mǒyrn : as er nan dilge harrish rish díèwlys.
be so holden] 1662 are so holden,
7 Their eies swel with fatnes : & they do even what they lust.,7. Ta nan sẃìlyn gàtt rish rífrid : as t’ ayd janw gy jarw na salǐeu.
"8 They corrupt other, and speake of wicked blasphemie : their talking is against the most highest.","8. T’ áyd milliy sly̌ei elle, as loyrt dy haglw molaghtóil : ta nan daglw nyoi yn ýrje smẃ;"
most highest] 1662 most High,
9 For they stretch foorth their mouth unto the heaven : and their tongue goeth through the world.,9. Erson t’ áyd shíny magh nan méal gys neaw : as ta nan jange dol treyfd yn týyl.
10 Therefore fall the people unto them : and thereout sucke they no small advantage.,10. Shennyfá ta yn sly̌ei twitchym hwcksyn : as magh ass shen ghanii beggan kosny t’ ayd dy ióyl.
11 Tush (say they) how should God perceive it : is there knowledge in the most highest?,"11. Twish, t’ aydsyn grá, kyns odagh Jih enaghtyn e : vel fysseri ayns yn’ ýrje smẃ?"
most Highest] 1662 most High,
"12 Lo, these are the ungodly, these prosper in the world, and these have riches in possession : & I said, Then have I cleansed my heart in vaine, and washed mine hands in innocencie.","12. Jeagh, she sho yn niawghrawi, t’ áyd shó doll er nan doshagh ayns y týyl, as ta berchys ack sho ayns kwmmel : as dẃyrt mi, éish ta mi [er] glanny my ghri ayns fardáil, as er ní my lawyn ayns glenẏd."
13 All the day long have I bene punished : and chastened every morning.,13. Fei yn lá liáur va mi er my gheraghy : as er my ghwsky dygh yn voghre.
"14 Yea, and I had almost said even as they : but loe, then should I have condemned the generation of thy children.","14. Gy jarw, va mi fagys er’ rá, gy jarw mar áyd : agh jeagh, éis véìn ern’ ýre[152] shilógh dy ghlaẃnys."
then should I] 1662 then I should,
"15 Then thought I to understand this : but it was too hard of me,","15. Eish smwni mi dy hwigel shó : agh ve róo ghřei dow,"
"hard of me] 1599, 1636, 1660 hard for me",
16 Untill I went into the Sanctuarie of God : then understood I the end of these men;,16. Naggedere ghái mi gys ynyd ghasserick Iih : eish hwig mi jere ny néne shó:
"17 Namely how thou doest set them in slipperie places : and castest them downe, and destroyest them.","17. Gy vel us d’ an seiaghy-syn ayns ynydyn sliawn : as d’ an dilge shíis, as d’ an strẃiel-syn."
"18 Oh how suddenly doe they consume : perish, and come to a fearefull end!","18. O gho doltattym as t’ ayd lýei : kéyf, as chíit gys jere aglagh!"
"19 Yea, even like as a dreame when one awaketh : so shalt thou make their image to vanish out of the Citie.","19. She, gy jarw kasly-rish brynládi mar ta anáyn dwysky : marshen ver us er ’an jalw kéyf magh as yn árd-valley."
20 Thus my heart was grieved : and it went even through my reines.,20. Shó mar va my ghrí trwm : as ghai e gy jarw tréyfd m’ áraghyn.
21 So foolish was I and ignorant : even as it were a beast before thee.,21. Ghó ammyjagh shen va mish as gyn twisky : gy jarw mar veagh e béagh t’ eanishus.
,t’ eanishus] ms. t’ e enish us
"22 Neverthelesse, I am alway by thee : for thou hast holden me by my right hand.","22. Na iêi, ta mi gygh iérish líòrts : erson ta us [er] my ghwmmel rish my law iesh."
23 Thou shalt guide me with thy counsaile : and after that receive me with glory.,"23. Níi us mish y lídjél rish tdy ghowrley : as ná ýre shen, gowyt w mish rish tdy glóyr."
24 Whom have I in heaven but thee : and there is none upon earth that I desire in comparison of thee.,24. Quei ta áỳm ayns neaw agh us ? as gha vel anáyn er y talw ta mi dy hyrre shaǧhyds.
"25 My flesh and my heart faileth : but God is the strength of my heart, and my portion for ever.","25. Ta m’ éyl as my ghrí toyrt nárdy : agh shé Jih gniart my ghri, as my árn erson gybragh."
"26 For loe, they that forsake thee shall perish : thou hast destroyed all them that commit fornication against thee.","26. Erson jeagh, bi aydsyn ta dy hregáyls er nan gwrr mow : ta us er nan strẃiel-syn wlly ta janw mardrys t’ yeis."
"27 But it is good for me to holde mee fast by God, to put my trust in the Lord God : and to speake of all thy works (in the gates of the daughter of Sion.)","27. Agh té méi dẃỳs dy my ghwmmel sićkyr liórish Iíh, dy hoyrt my hreistéel ayns yn Chiarn Jíh : as dy lóyrt dy wlly t’ obraghyns ayns dorsyn iníin Heion."
,
,
,
Vt quid Deus. Psal. 74.,Vt quid deus. psal. 74.
"O God, wherefore art thou absent from us so long : why is thy wrath so hote against the sheepe of thy pasture?","1. O Iih, kamma [vel] us as y ráyd voníỳn ghówd : kamma vel tdy iẃmẃiys gho ché nýoi kirri dy tdy phastyr?"
2 O thinke upon thy Congregation : whom thou hast purchased and redeemed of old.,"2. O smwni er t’ aglys : ta us erna ghosny, as erna ghianaghy ríist ada yn chenn ierish."
3 Thinke upon the tribe of thine inheritance : and mount Sion wherein thou hast dwelt.,"3. Smwni er kǐyny t’ éirys : as knock Séion, ayns ren ẃ vaghey."
"4 Lift up thy feet, that thou maiest utterly destroy every enemie : which hath done evill in thy Sanctuary.","4. Trog shúas tdy ghassyn, gy vod us y strwiel gy glan gygh wlly noidj : ta erna ianw olk ayns t’ ynyd kasserick."
5 Thine adversaries roar in the middes of thy Congregations : and set up their banners for tokens.,5. Ta tdy nóidjyn bwriẃght ayns méyn t’ aglishyn : as toyrt shúas nan merjaghyn[153] ghon kowraghyn.
6 Hee that hewed timber afore out of the thicke trees : was knowen to bring it to an excellent worke.,6. Éshyn iár feig[154] rói magh as ny bilchyn chiw : ve er fyss dy hoyrt e gys obyr ýasyl.
,
7 But now they breake downe all the carved worke thereof : with axes and hammers.,7. Agh nish t’ ayd brishie shíis ny obraghyn wlly granit : rish téigyn as ordyn.
,
"8 They have set fire upon thy Holy places : and have defiled the dwelling place of thy Name, even unto the ground.","8. T’ ayd er dóyrt aínil er t’ ynydyns kasserick : as t’ áyd er salghy ynyd vaghey t’ enyms, gy jarw gys y talw."
,
"9 Yea, they said in their hearts, Let us make havocke of them altogether : thus have they burnt up all the houses of God in the land.","9. Gy jarw, dẃyrt áyd ayns nan griághyn, lig win aydsyn y strwiel wlly kwjaght : sho mar t’ ayd er losky shúas wlly têiyn [Iih] ayns y talw."
,ayns y talw] ms. ayn y talw
"10 We see not our tokens, there is not one Prophet more : no, not one is there among us, that understandeth any more.",10. Gha vaick meid nan goraghyn; gha vel yn ’ádéyr smw : ghá vell anáyn nan masky ta twigel áragh.
"11 O God, how long shal the adversary do this dishonour : how long shall the enemie blaspheme thy Name for ever?","11. O Iíh, káid níi yn ferr ta nýoi shwin yn niawonyr sho : káid níi yn nóid lóyrt gy molaghtagh dy t’ enyms gybragh?"
,dy] ms. tdy
12 Why withdrawest thou thy hand : why pluckest not thou thy right hand out of thy bosome to consume the enemie?,12. Kamma vel us tayrn er shiul tdy láw : kamma nagh vel us y hayrn tdy láw iesh magh [ass] t’ oghrish dy ghwr mow y nóid?
pluckest not thou] 1662 pluckest thou not,
"13 For God is my King of olde : the helpe that is done upon earth, he doeth it himselfe.","13. Erson she Jíh my ríi ada yn chenn iérish : yn kwney ta jant er y talw, t’ e dy ianw e heyn. "
14 Thou diddest divide the sea through thy power : thou brakest the heads of the Dragons in the waters.,14. Réyn us yn argey tréyfd tdy phweyr : vrish w kíinn ny nrágonyn ayns ny hwiskaghyn.
15 Thou smotest the heads of Leviathan in pieces: and gavest him to be meat for the people in the wildernesse.,15. Vǒayl ẃ kíinn yn Leviathan ayns stwćkanyn : as hwgg ẃ é dy ve bíi d’ yn phobyl ayns yn ’aýsyght.
16 Thou broughtest out fountaines and waters out of the hard rocks : thou driedst up mighty waters.,16. Hwgg us magh chibbwrtyn as ẃyskaghyn as ny kregyn kryoi : hyrmi us shuas ẃyskaghyn gniártoil.
"17 The day is thine, and the night is thine : thou hast prepared the light and the Sunne.","17. Sh’ lǎts yn lá, as sh’ lǎts yn ýi : tow ern ianw arlw yn soilshe as yn grían."
18 Thou hast set all the borders of the earth : thou hast made Summer and Winter.,18. Tóẁ er seiaghy kaglaghyn wlly yn talẃin : tow ern’ ianw sóẁry as geifry.
"19 Remember this, O Lord, how the enemie hath rebuked : and how the foolish people hath blasphemed thy Name.","19. Kwini er shó, O Hiarn, kyns ta yn nóid er nayraghy : as kyns ta yn slyei ammyjagh er lóyrt gy molaghtagh dy t’ enyms."
,dy] ms. tdy
20 O deliver not the soule of thy Turtle Dove unto the multitude of the enemies : and forget not the Congregation of the poore for ever.,20. O na lifrée anym dy ghalmáyn míin gys ymmydi ny nóidjyn : as na jarwd shessaght yn voght erson gebrágh.
21 Looke upon the Covenant : for all the earth is full of darkenesse and cruell habitations.,21. Jéagh er yn ghẃnaynt : er son ta yn talw wlly láyn dy gorghy̌s as ynydyn vaghey diěwil.
22 Oh let not the simple goe away ashamed : but let the poore and needy give praise unto thy Name.,22. O na ligg d’ yn dwyne gyn loght doll er shíul naríit : agh ligg e yn boght as ymmyrtsagh t’ ényms y volley.
"23 Arise, O God, maintaine thine owne cause : remember how the foolish man blasphemeth thee dayly.","23. Irri, O Iíh; kwmm shúas tdy ghẃish héyn : kẃini kyns ta yn dwyne ammyjagh loyrt gy mólaghtagh jids gygh lá."
"24 Forget not the voice of thine enemies : the presumption of them that hate thee, increaseth ever more and more.","24. Na jarẃd korá dy tdy nóidjyn : ta yn danys mórniagh ǎcksyn ta dwói ack oyrts, gáas gybragh nasmẃ as nasmẃ."
,tdy nóidjyn] ms. t’ nóidjyn
,
The xv. day.,Yn xv. la.
Morning prayer.,Ayryn.
Confitebimur tibi. Psal. 75.,Confitebimur tibi. psal. 75.
"Unto thee, O God, do we give thankes : yea, unto thee doe we give thanks.","1. Dẃìtch, O Iíh, ta shwin toyrt bwias : gy jarw, dẃìtch ta shwin toyrt bwias."
2 Thy Name also is so nigh : and that do thy wonderous works declare.,2. Ta t’ enym níist ghó fagys : as shen ta t’ obraghyn iéntysagh y insh.
3 When I receive the Congregation : I shall judge according unto right.,3. Nar goym yn shessaght : verrym brwinys nýre káyr.
"4 The earth is weake, and all the inhabiters thereof : I beare up the pillars of it.","4. Ta yn talw anẃn, as aydsyn wlly ta vaghey ayn : ta mi kẃmmell shúas ny gowlyn[156] agge."
"5 I said unto the fooles, Deale not so madly : and to the ungodly, Set not up your horne.","5. Dẃyrt mi rish ny hammydanyn, na jeanji gho kýei : as rish yn niawghráwi, na seigi shúas nan erick."
6 Set not up your horne on high : and speake not with a stiffe necke.,6. Na seigi shúas nan erick er eýrdje : as na lóyrigi rish mwynal krýei.
"7 For promotion commeth neither from the East, nor from the West : nor yet from the South.","7. Erson gha nel ýasly chíit vei yn gniarr, na vei yn gniér : na fóyst vei yn jass."
"8 And why? God is the Judge : he putteth downe one, and setteth up another.","8. As kamma? she Jíh yn briw̌ : ta kwrr shíis anáyn, as seiaghy shúas anàn elle."
"9 For in the hand of the Lord there is a cup, and the wine is red : it is full mixt, and he powreth out the same.","9. Erson ta kappan ayns láw yn Chiarn, as ta yn phiyn jarg : t’ e láyn maskit, as t’ é dýart é magh jé-shen."
"out the same 1599, 1605] out of the same 1581, 1636, 1660",
"10 As for the dregs thereof : all the ungodly of the earth shall drinke them, and sucke them out.","10. As erson yn lái[157] agge : ívi wlly yn niawghrawi d’ yn talw áyd, as jowli ayd magh."
11 But I will talke of the God of Jacob : and praise him for ever.,11. Agh lóyrym dy Iíh Iakob : as mollym e erson gybrágh.
,
12 All the hornes of the ungodly also will I breake : and the horns of the righteous shall be exalted.,12. Brishiym wlly eírkyn yn niawghráwi níist : as bíi éirkyn yn kly̆ei gháy̌ragh er nan drogel.
,
,
Notus in Iudæa. Psal. 76.,Notus in Judéa. psal. 76.
In Jury is God knowen : his Name is great in Israel.,1. Ayns Juda ta enn er Jih : ta y enym mẃar ayns Eisrael.
2 At Salem is his tabernacle : and his dwelling in Sion.,2. Agg Salem ta y ghaban aglish : as y vaghey ayns Seion. 
"3 There brake hee the arrowes of the bow : the shield, the sword and the battaile.","3. Aynshen vrish e seijyn yn voẃ : yn skéy, yn kléiw, as yn kagey."
4 Thou art of more honour and might : then the hilles of the robbers.,4. Ta us dy oneyr smw as gniart : na knwick ny rwyskyderyn.
"5 The proud are robbed, they have slept their sleepe : and all the men whose hands were mighty, have found nothing.","5. Ta yn sly̌ei morniagh er nan rwysky, t’ áyd er gadly ’an gadly : as gha dẃèyr wlly ny déney va ny lawyn ǎćk gniártoil vegg."
,
"6 At thy rebuke, O God of Jacob : both the charet and horse are fallen.","6. Ag t’ aghsan, O Iíh Iacob : ta yn chiared as yn kabyl er dwittym níist."
"7 Thou, even thou art to bee feared : and who may stand in thy sight when thou art angrie?","7. Us, gy jarw us ta agyl dy ve erna góyl rôyds : as quei odys shassw ayns tdy hilliys nar tow korri?"
"8 Thou diddest cause thy Judgement to bee heard from heaven : the earth trembled, and was still;",8. Hwgg us er tdy vrwinys dy ve erna ghlastchen vei néàw : ren yn talw krá as v’ é kíẁn;
